id,storeId,code,medicineName,genericName,medicineType,hsncode,company,,mrpPrice,saleprice,gst,availabilityQty,batchNumber,expiryDate,potency
233,66682bdcd2a08931144c1cff,PHAR-A-181/,AMLOZ 10MG,,TABLET,,,,,,,,,,
234,66682bdcd2a08931144c1cff,PHAR-A-182/,AMLOZ 5MG,,TABLET,,,,,,,,,,
235,66682bdcd2a08931144c1cff,PHAR-A-183/,AMLOZAAR,,TABLET,,,,,,,,,,
236,66682bdcd2a08931144c1cff,PHAR-A-184/,AMLOZAAR-H,,TABLET,,,,,,,,,,
237,66682bdcd2a08931144c1cff,PHAR-A-185/,AMPHY-XS,,TABLET,,,,,,,,,,
238,66682bdcd2a08931144c1cff,PHAR-A-186/,AMTAS 10MG,,TABLET,,,,,,,,,,
239,66682bdcd2a08931144c1cff,PHAR-A-187/,AMTAS-2.5MG,,TABLET,,,,,,,,,,
240,66682bdcd2a08931144c1cff,PHAR-A-188/,AMTAS-5MG,,TABLET,,,,,,,,,,
241,66682bdcd2a08931144c1cff,PHAR-A-189/,AMTAS-AT,,TABLET,,,,,,,,,,
242,66682bdcd2a08931144c1cff,PHAR-A-190/,AMTAS-E,,TABLET,,,,,,,,,,
243,66682bdcd2a08931144c1cff,PHAR-A-191/,AMTAS M-25MG,,TABLET,,,,,,,,,,
244,66682bdcd2a08931144c1cff,PHAR-A-192/,AMTAS-M-50,,TABLET,,,,,,,,,,
245,66682bdcd2a08931144c1cff,PHAR-A-193/,ANAFORTAN,,TABLET,,,,,,,,,,
246,66682bdcd2a08931144c1cff,PHAR-A-194/,ANAFORTAN-N,,TABLET,,,,,,,,,,
247,66682bdcd2a08931144c1cff,PHAR-A-195/,ANASPAS,,TABLET,,,,,,,,,,
248,66682bdcd2a08931144c1cff,PHAR-A-196/,ANGIPLAT-2.5MG,,TABLET,,,,,,,,,,
249,66682bdcd2a08931144c1cff,PHAR-A-197/,ANGIZAAR-25MG,,TABLET,,,,,,,,,,
250,66682bdcd2a08931144c1cff,PHAR-A-198/,ANGIZAAR-50MG,,TABLET,,,,,,,,,,
251,66682bdcd2a08931144c1cff,PHAR-A-199/,ANTIBLUE-10MG,,TABLET,,,,,,,,,,
252,66682bdcd2a08931144c1cff,PHAR-A-200/,ANTIBLUE-25MG,,TABLET,,,,,,,,,,
253,66682bdcd2a08931144c1cff,PHAR-A-201/,ANTIBLUE-PLUS,,TABLET,,,,,,,,,,
254,66682bdcd2a08931144c1cff,PHAR-A-202/,ANTIWORM,,TABLET,,,,,,,,,,
255,66682bdcd2a08931144c1cff,PHAR-A-203/,ANTOXYL FORTE TAB,,TABLET,,,,,,,,,,
256,66682bdcd2a08931144c1cff,PHAR-A-204/,ANXIT-0.25,,TABLET,,,,,,,,,,
257,66682bdcd2a08931144c1cff,PHAR-A-205/,ANXIT-0.5 SR,,TABLET,,,,,,,,,,
258,66682bdcd2a08931144c1cff,PHAR-A-206/,ANXIT PLUS,,TABLET,,,,,,,,,,
259,66682bdcd2a08931144c1cff,PHAR-A-207/,ANZOVAN,,TABLET,,,,,,,,,,
260,66682bdcd2a08931144c1cff,PHAR-A-208/,ANZOVAN-EC,,TABLET,,,,,,,,,,
261,66682bdcd2a08931144c1cff,PHAR-A-209/,AQUAZIDE 12.5MG,,TABLET,,,,,,,,,,
262,66682bdcd2a08931144c1cff,PHAR-A-210/,AQUAZIDE 25MG,,TABLET,,,,,,,,,,
263,66682bdcd2a08931144c1cff,PHAR-A-211/,ARCALION TAB,,TABLET,,,,,,,,,,
264,66682bdcd2a08931144c1cff,PHAR-A-212/,ARKAMIN TAB,,TABLET,,,,,,,,,,
265,66682bdcd2a08931144c1cff,PHAR-A-213/,AROFF PLUS,,TABLET,,,,,,,,,,
266,66682bdcd2a08931144c1cff,PHAR-A-214/,AROHI TAB,,TABLET,,,,,,,,,,
267,66682bdcd2a08931144c1cff,PHAR-A-215/,AROPEN TAB,,TABLET,,,,,,,,,,
268,66682bdcd2a08931144c1cff,PHAR-A-216/,ASOMEX 5 MG,,TABLET,,,,,,,,,,
269,66682bdcd2a08931144c1cff,PHAR-A-217/,ASPITRATE G 30/150,,TABLET,,,,,,,,,,
270,66682bdcd2a08931144c1cff,PHAR-A-218/,ASTHALIN 4 MG,,TABLET,,,,,,,,,,
271,66682bdcd2a08931144c1cff,PHAR-A-219/,ASTHALIN SA-4 TAB,,TABLET,,,,,,,,,,
272,66682bdcd2a08931144c1cff,PHAR-A-220/,ATAREX 25MG,,TABLET,,,,,,,,,,
273,66682bdcd2a08931144c1cff,PHAR-A-221/,ATCOR 10,,TABLET,,,,,,,,,,
274,66682bdcd2a08931144c1cff,PHAR-A-222/,ATECARD 50MG,,TABLET,,,,,,,,,,
275,66682bdcd2a08931144c1cff,PHAR-A-223/,ATEN-100MG,,TABLET,,,,,,,,,,
276,66682bdcd2a08931144c1cff,PHAR-A-224/,ATEN-25MG,,TABLET,,,,,,,,,,
277,66682bdcd2a08931144c1cff,PHAR-A-225/,ATEN-50MG,,TABLET,,,,,,,,,,
278,66682bdcd2a08931144c1cff,PHAR-A-226/,ATEN-D,,TABLET,,,,,,,,,,
279,66682bdcd2a08931144c1cff,PHAR-A-227/,ATIVAN 1MG,,TABLET,,,,,,,,,,
280,66682bdcd2a08931144c1cff,PHAR-A-228/,ATIVAN 2MG,,TABLET,,,,,,,,,,
281,66682bdcd2a08931144c1cff,PHAR-A-229/,ATORLIP 10,,TABLET,,,,,,,,,,
282,66682bdcd2a08931144c1cff,PHAR-A-230/,ATORLIP 20,,TABLET,,,,,,,,,,
283,66682bdcd2a08931144c1cff,PHAR-A-231/,ATORLIP F,,TABLET,,,,,,,,,,
284,66682bdcd2a08931144c1cff,PHAR-A-232/,ATORMAC 10,,TABLET,,,,,,,,,,
285,66682bdcd2a08931144c1cff,PHAR-A-233/,ATORMAC 20,,TABLET,,,,,,,,,,
286,66682bdcd2a08931144c1cff,PHAR-A-234/,ATORMAC 40MG,,TABLET,,,,,,,,,,
287,66682bdcd2a08931144c1cff,PHAR-A-235/,ATORMAC 5MG,,TABLET,,,,,,,,,,
288,66682bdcd2a08931144c1cff,PHAR-A-236/,ATORVA 10,,TABLET,,,,,,,,,,
289,66682bdcd2a08931144c1cff,PHAR-A-237/,ATORVA 20,,TABLET,,,,,,,,,,
290,66682bdcd2a08931144c1cff,PHAR-A-238/,ATORVA E TAB,,TABLET,,,,,,,,,,
291,66682bdcd2a08931144c1cff,PHAR-A-239/,A TO Z,,TABLET,,,,,,,,,,
292,66682bdcd2a08931144c1cff,PHAR-A-240/,AXOVIR-250MG INJ,ACICLOVIR,INJECTION,,SAMARTH PHARMA,,,,,,,,
293,66682bdcd2a08931144c1cff,PHAR-A-241/,AUGMENTIN 1000MG DUO,,TABLET,,,,,,,,,,
294,66682bdcd2a08931144c1cff,PHAR-A-242/,AUGMENTIN 375MG DUO,,TABLET,,,,,,,,,,
295,66682bdcd2a08931144c1cff,PHAR-A-243/,AUGMENTIN 625MG DUO,,TABLET,,,,,,,,,,
296,66682bdcd2a08931144c1cff,PHAR-A-244/,AUGPEN 625MG BID,,TABLET,,,,,,,,,,
297,66682bdcd2a08931144c1cff,PHAR-A-245/,AUROCEF-250,,TABLET,,,,,,,,,,
298,66682bdcd2a08931144c1cff,PHAR-A-246/,AVAS 20MG,,TABLET,,,,,,,,,,
299,66682bdcd2a08931144c1cff,PHAR-A-247/,AXBEX,,TABLET,,,,,,,,,,
300,66682bdcd2a08931144c1cff,PHAR-A-248/,AZILIDE-250MG,,TABLET,,,,,,,,,,
301,66682bdcd2a08931144c1cff,PHAR-A-249/,AZILIDE-500MG,,TABLET,,,,,,,,,,
302,66682bdcd2a08931144c1cff,PHAR-A-250/,AZIMAX 500MG,,TABLET,,,,,,,,,,
303,66682bdcd2a08931144c1cff,PHAR-A-251/,AZIMYCIN 500MG,,TABLET,,,,,,,,,,
304,66682bdcd2a08931144c1cff,PHAR-A-252/,AZISWIFT 500 MG TAB,,TABLET,,,,,,,,,,
305,66682bdcd2a08931144c1cff,PHAR-A-253/,AZITHRAL-250MG,,TABLET,,,,,,,,,,
306,66682bdcd2a08931144c1cff,PHAR-A-254/,AZITHRAL-500MG,,TABLET,,,,,,,,,,
307,66682bdcd2a08931144c1cff,PHAR-A-255/,AZITHRAL-A250MG,,TABLET,,,,,,,,,,
308,66682bdcd2a08931144c1cff,PHAR-A-256/,AZITHRAL-A 500MG,,TABLET,,,,,,,,,,
309,66682bdcd2a08931144c1cff,PHAR-A-257/,AZOIE - L,,TABLET,,,,,,,,,,
310,66682bdcd2a08931144c1cff,PHAR-A-258/,AZORON 50MG TAB.,,TABLET,,,,,,,,,,
311,66682bdcd2a08931144c1cff,PHAR-A-259/,AZTOR 10,,TABLET,,,,,,,,,,
312,66682bdcd2a08931144c1cff,PHAR-A-260/,AZULIX 1MF TAB,,TABLET,,,,,,,,,,
313,66682bdcd2a08931144c1cff,PHAR-A-261/,AZULIX 2MF,,TABLET,,,,,,,,,,
314,66682bdcd2a08931144c1cff,PHAR-A-262/,AZYSAFE-250MG,,TABLET,,,,,,,,,,
315,66682bdcd2a08931144c1cff,PHAR-A-263/,AZYSAFE-500MG,,TABLET,,,,,,,,,,
316,66682bdcd2a08931144c1cff,PHAR-A-264/,ACEMOVE AMP,,INJECTION,,,,,,,,,,
317,66682bdcd2a08931144c1cff,PHAR-A-265/,ACILOC 2ML I.M./I.V.,,INJECTION,,,,,,,,,,
318,66682bdcd2a08931144c1cff,PHAR-A-266/,ACIVIR-IV 25MG/ML,,INJECTION,,,,,,,,,,
319,66682bdcd2a08931144c1cff,PHAR-A-267/,ACTIDE 100MG 1ML,,INJECTION,,,,,,,,,,
320,66682bdcd2a08931144c1cff,PHAR-A-268/,ACTIDE 50MG 1ML,,INJECTION,,,,,,,,,,
321,66682bdcd2a08931144c1cff,PHAR-A-269/,ADNEON 2ML INJ,,INJECTION,,,,,,,,,,
322,66682bdcd2a08931144c1cff,PHAR-A-270/,ADRENOR 2ML INJ,,INJECTION,,SAMARTH PHARMA,,,,,,,,
323,66682bdcd2a08931144c1cff,PHAR-A-271/,ALNURO PLUS INJ,,INJECTION,,,,,,,,,,
324,66682bdcd2a08931144c1cff,PHAR-A-272/,AMINOPHYLLINE 10ML,,INJECTION,,,,,,,,,,
325,66682bdcd2a08931144c1cff,PHAR-A-273/,AMIODON 3ML INJ,,INJECTION,,,,,,,,,,
326,66682bdcd2a08931144c1cff,PHAR-A-274/,ANAFORTAN AMP 2ML I.M.,,INJECTION,,,,,,,,,,
327,66682bdcd2a08931144c1cff,PHAR-A-275/,ANASPAS 2ML I.M.,,INJECTION,,,,,,,,,,
328,66682bdcd2a08931144c1cff,PHAR-A-276/,ANEKET 2ML,,INJECTION,,,,,,,,,,
329,66682bdcd2a08931144c1cff,PHAR-A-277/,ANOFER S 100MG 5ML,,INJECTION,,,,,,,,,,
330,66682bdcd2a08931144c1cff,PHAR-A-278/,AQUASOL-A 2.5ML I.M.,,INJECTION,,,,,,,,,,
331,66682bdcd2a08931144c1cff,PHAR-A-279/,AQUAVIRON 1ML,,INJECTION,,,,,,,,,,
332,66682bdcd2a08931144c1cff,PHAR-A-280/,ARACHITOL-3L AMP.,,INJECTION,,,,,,,,,,
333,66682bdcd2a08931144c1cff,PHAR-A-281/,ARACHITOL-6L AMP,,INJECTION,,,,,,,,,,
334,66682bdcd2a08931144c1cff,PHAR-A-282/,ARAVON 20ML INJ,,INJECTION,,,,,,,,,,
335,66682bdcd2a08931144c1cff,PHAR-A-283/,ARTACIL INJ 2.5ML,ATRACURIUM BESYLATE,INJECTION,,,,,,,,,,
336,66682bdcd2a08931144c1cff,PHAR-A-284/,ARTE PLUS 2ML INJ,,INJECTION,,,,,,,,,,
337,66682bdcd2a08931144c1cff,PHAR-A-285/,ASKLEROL 2ML,,INJECTION,,,,,,,,,,
338,66682bdcd2a08931144c1cff,PHAR-A-286/,ATRACADE 2.5ML,,INJECTION,,,,,,,,,,
339,66682bdcd2a08931144c1cff,PHAR-A-287/,ATROPINE 1ML,,INJECTION,,,,,,,,,,
340,66682bdcd2a08931144c1cff,PHAR-A-288/,AVIL 2ML,,INJECTION,,,,,,,,,,
341,66682bdcd2a08931144c1cff,PHAR-A-289/,ARIXTRA 2.5 MG/0.5ML,,INJECTION,,,,,,,,,,
342,66682bdcd2a08931144c1cff,PHAR-A-290/,ACCUTAZ AS,,INJECTION,,,,,,,,,,
343,66682bdcd2a08931144c1cff,PHAR-A-291/,ACCUZON 125MG VIAL,,INJECTION,,,,,,,,,,
344,66682bdcd2a08931144c1cff,PHAR-A-292/,ACCUZON 1GM VIAL,,INJECTION,,,,,,,,,,
345,66682bdcd2a08931144c1cff,PHAR-A-293/,ACCUZON 250MG VIAL,,INJECTION,,,,,,,,,,
346,66682bdcd2a08931144c1cff,PHAR-A-294/,ACCUZON 500MG VIAL,,INJECTION,,,,,,,,,,
347,66682bdcd2a08931144c1cff,PHAR-A-295/,ACCUZONE PLUS 1.5GM VIAL,,INJECTION,,,,,,,,,,
348,66682bdcd2a08931144c1cff,PHAR-A-296/,ACCUZON KID,,INJECTION,,,,,,,,,,
349,66682bdcd2a08931144c1cff,PHAR-A-297/,ACCUZON PLUS 375 VIAL,,INJECTION,,,,,,,,,,
350,66682bdcd2a08931144c1cff,PHAR-A-298/,ACCUZON PLUS 750MG VIAL,,INJECTION,,,,,,,,,,
351,66682bdcd2a08931144c1cff,PHAR-A-299/,ACUCLAV 1.2 GM,,INJECTION,,,,,,,,,,
352,66682bdcd2a08931144c1cff,PHAR-A-300/,ACUCLAV 150MG,,INJECTION,,,,,,,,,,
353,66682bdcd2a08931144c1cff,PHAR-A-301/,ACUCLAV 300MG,,INJECTION,,,,,,,,,,
354,66682bdcd2a08931144c1cff,PHAR-A-302/,ACUCLAV 600 MG,,INJECTION,,,,,,,,,,
355,66682bdcd2a08931144c1cff,PHAR-A-303/,ADVENT 1.2 GM,,INJECTION,,CIPLA PHARMA,,,,,,,,
356,66682bdcd2a08931144c1cff,PHAR-A-304/,ADVENT 150MG,,INJECTION,,,,,,,,,,
357,66682bdcd2a08931144c1cff,PHAR-A-305/,ADVENT 300MG,,INJECTION,,CIPLA PHARMA,,,,,,,,
358,66682bdcd2a08931144c1cff,PHAR-A-306/,ADVENT 600MG,,INJECTION,,,,,,,,,,
359,66682bdcd2a08931144c1cff,PHAR-A-307/,AMBISTRYN-S 1.0GM,,INJECTION,,,,,,,,,,
360,66682bdcd2a08931144c1cff,PHAR-A-308/,AMBISTRYN-S .75GM,,INJECTION,,,,,,,,,,
361,66682bdcd2a08931144c1cff,PHAR-A-309/,AMIKEF 100MG,,INJECTION,,,,,,,,,,
362,66682bdcd2a08931144c1cff,PHAR-A-310/,AMIKEF 250MG,,INJECTION,,,,,,,,,,
363,66682bdcd2a08931144c1cff,PHAR-A-311/,AMIKEF 500MG,,INJECTION,,,,,,,,,,
364,66682bdcd2a08931144c1cff,PHAR-A-312/,AMITAX 100MG,,INJECTION,,,,,,,,,,
365,66682bdcd2a08931144c1cff,PHAR-A-313/,AMITAX 250MG,,INJECTION,,,,,,,,,,
366,66682bdcd2a08931144c1cff,PHAR-A-314/,AMITAX 500MG,,INJECTION,,,,,,,,,,
367,66682bdcd2a08931144c1cff,PHAR-A-315/,AMPHOTRET 50MG VAIL,,INJECTION,,,,,,,,,,
368,66682bdcd2a08931144c1cff,PHAR-A-316/,AMPOXIN-1GM,,INJECTION,,UNICHEM,,,,,,,,
369,66682bdcd2a08931144c1cff,PHAR-A-317/,AMPOXIN-250MG,,INJECTION,,,,,,,,,,
370,66682bdcd2a08931144c1cff,PHAR-A-318/,AMPOXIN-500MG,,INJECTION,,,,,,,,,,
371,66682bdcd2a08931144c1cff,PHAR-A-319/,AMPOXIN NEONATE,,INJECTION,,,,,,,,,,
372,66682bdcd2a08931144c1cff,PHAR-A-320/,ANAWIN 0.5% 20ML,,INJECTION,,,,,,,,,,
373,66682bdcd2a08931144c1cff,PHAR-A-321/,ANAWIN HEAVY INJ,,INJECTION,,,,,,,,,,
374,66682bdcd2a08931144c1cff,PHAR-A-322/,VANKING 1000 VAIL,VANCOMYCIN HCL,INJECTION,,,,,,,,,,
375,66682bdcd2a08931144c1cff,PHAR-A-323/,AUGMENTIN 1.2GM,,INJECTION,,,,,,,,,,
376,66682bdcd2a08931144c1cff,PHAR-A-324/,AUGMENTIN 150MG,,INJECTION,,,,,,,,,,
377,66682bdcd2a08931144c1cff,PHAR-A-325/,AUGMENTIN 300MG,,INJECTION,,,,,,,,,,
378,66682bdcd2a08931144c1cff,PHAR-A-326/,AUGMENTIN 600MG,,INJECTION,,,,,,,,,,
379,66682bdcd2a08931144c1cff,PHAR-A-327/,AUGPEN 1.2 GM,,INJECTION,,,,,,,,,,
380,66682bdcd2a08931144c1cff,PHAR-A-328/,AUGPEN 150MG,,INJECTION,,,,,,,,,,
381,66682bdcd2a08931144c1cff,PHAR-A-329/,AUGPEN 300MG,,INJECTION,,,,,,,,,,
382,66682bdcd2a08931144c1cff,PHAR-A-330/,AUGPEN 600 MG,,INJECTION,,,,,,,,,,
383,66682bdcd2a08931144c1cff,PHAR-A-331/,AUGTAZ 1GM,,INJECTION,,,,,,,,,,
384,66682bdcd2a08931144c1cff,PHAR-A-332/,AUGTAZ 500MG,,INJECTION,,,,,,,,,,
385,66682bdcd2a08931144c1cff,PHAR-A-333/,AUGZEN 1200 MG,,INJECTION,,,,,,,,,,
386,66682bdcd2a08931144c1cff,PHAR-A-334/,AUGZEN 600MG,,INJECTION,,,,,,,,,,
387,66682bdcd2a08931144c1cff,PHAR-A-335/,AXIMSAL 1125GM,,INJECTION,,,,,,,,,,
388,66682bdcd2a08931144c1cff,PHAR-A-336/,AXIMSAL 281.25MG VIAL,,INJECTION,,,,,,,,,,
389,66682bdcd2a08931144c1cff,PHAR-A-337/,AXOVIR 500MG VAIL,,INJECTION,,,,,,,,,,
390,66682bdcd2a08931144c1cff,PHAR-A-338/,AZITHRAL 500MG VAIL,,INJECTION,,,,,,,,,,
391,66682bdcd2a08931144c1cff,PHAR-A-339/,ALAMIN SN 200ML,,I.V.FLUID,,,,,,,,,,
392,66682bdcd2a08931144c1cff,PHAR-A-340/,ALBUREL 100 ML,,I.V.FLUID,,,,,,,,,,
393,66682bdcd2a08931144c1cff,PHAR-A-341/,AMINOVEN 10% 500ML,,I.V.FLUID,,,,,,,,,,
394,66682bdcd2a08931144c1cff,PHAR-A-342/,ASTYMIN-PEDIA 10% IV,,I.V.FLUID,,,,,,,,,,
395,66682bdcd2a08931144c1cff,PHAR-A-343/,ALCIPRO I.V 100ML,,I.V.FLUID,,,,,,,,,,
396,66682bdcd2a08931144c1cff,PHAR-A-344/,ALERCHEK SOLUTION,,DROPS,,,,,,,,,,
397,66682bdcd2a08931144c1cff,PHAR-A-345/,ALGIC EYE DROP,,DROPS,,,,,,,,,,
398,66682bdcd2a08931144c1cff,PHAR-A-346/,ARISTOZYME DROP,,DROPS,,,,,,,,,,
399,66682bdcd2a08931144c1cff,PHAR-A-347/,ASTHAKIND-P DROPS,,DROPS,,,,,,,,,,
400,66682bdcd2a08931144c1cff,PHAR-A-348/,ATAREX DROP,,DROPS,,,,,,,,,,
401,66682bdcd2a08931144c1cff,PHAR-A-349/,A TO Z NS DROP,,DROPS,,,,,,,,,,
402,66682bdcd2a08931144c1cff,PHAR-A-350/,AMPUCARE LOTION,,EXT.PREPRATION,,,,,,,,,,
403,66682bdcd2a08931144c1cff,PHAR-A-351/,ASTHALIN 15ML,,EXT.PREPRATION,,,,,,,,,,
404,66682bdcd2a08931144c1cff,PHAR-A-352/,ACIVIR CREAM 5GM,,EXT.PREPRATION,,,,,,,,,,
405,66682bdcd2a08931144c1cff,PHAR-A-353/,ANOBLISS CREAM,,EXT.PREPRATION,,,,,,,,,,
406,66682bdcd2a08931144c1cff,PHAR-A-354/,ANOVATE CREAM,,EXT.PREPRATION,,,,,,,,,,
407,66682bdcd2a08931144c1cff,PHAR-A-355/,ARK GEL 30GM,,EXT.PREPRATION,,,,,,,,,,
408,66682bdcd2a08931144c1cff,PHAR-A-356/,AMIBIOTIC 500MG VAIL,AMIKACIN SULPHATE,INJECTION,,NEON LAB LTD,,,,,,,,
409,66682bdcd2a08931144c1cff,PHAR-A-357/,AZULIX-2 MG,,TABLET,,,,,,,,,,
410,66682bdcd2a08931144c1cff,PHAR-A-358/,APCOD SHACHET,CALCITRIOL,SACHET,,OTHERS,,,,,,,,
411,66682bdcd2a08931144c1cff,PHAR-A-359/,AMARYL 2MG,,TABLET,,AVENTIS LAB,,,,,,,,
412,66682bdcd2a08931144c1cff,PHAR-A-360/,AMICIN 500MG,AMIKACIN SULPHATE,INJECTION,,OTHERS,,,,,,,,
413,66682bdcd2a08931144c1cff,PHAR-A-361/,ASTYMIN C DROP,,DROPS,,,,,,,,,,
414,66682bdcd2a08931144c1cff,PHAR-A-362/,ASCORIL LS + SYRUP,,SYRUP,,,,,,,,,,
415,66682bdcd2a08931144c1cff,PHAR-A-363/,ABDOMINAL BELT 28,,MISCELLANEOUS,,OTHERS,,,,,,,,
416,66682bdcd2a08931144c1cff,PHAR-A-364/,AZOM 1GM,AZTREONAM,INJECTION,,UNITED BIOTECH,,,,,,,,
417,66682bdcd2a08931144c1cff,PHAR-A-365/,ALBUMEN CARE,,NUTRITIONAL SUPP,,,,,,,,,,
418,66682bdcd2a08931144c1cff,PHAR-A-366/,ACUTE DUAL LUMEN CATHETER KIT(CURVED EXTENSIONS)13.5CM,,MISCELLANEOUS,,OTHERS,,,,,,,,
419,66682bdcd2a08931144c1cff,PHAR-A-367/,ALTHROCIN 500 TAB,ERYTHROMYCIN ESTOLATE,TABLET,,ALEMBIC MEDICARE,,,,,,,,
420,66682bdcd2a08931144c1cff,PHAR-A-368/,ALNITRO 6.4MG TAB,NITROGLYCERIN,TABLET,,SALUD PHARMA,,,,,,,,
421,66682bdcd2a08931144c1cff,PHAR-A-369/,AGLOZYME-C SYP 200ML,,SYRUP,,AGLOMED,,,,,,,,
422,66682bdcd2a08931144c1cff,PHAR-A-370/,ALDOPAM 20ML INJ,,INJECTION,,SAMARTH PHARMA,,,,,,,,
423,66682bdcd2a08931144c1cff,PHAR-A-371/,ALNITRO 2.6 TAB,NITROGLYCERIN,TABLET,,OTHERS,,,,,,,,
424,66682bdcd2a08931144c1cff,PHAR-A-372/,AZOM 500MG VAIL,AZTREONAM,INJECTION,,UNITED BIOTECH,,,,,,,,
425,66682bdcd2a08931144c1cff,PHAR-A-373/,ARGIPREG PLUS SACHET,,SACHET,,,,,,,,,,
426,66682bdcd2a08931144c1cff,PHAR-A-375/,AVAS-40MG TABLET,ATORVASTATIN,TABLET,,MICRO LAB,,,,,,,,
427,66682bdcd2a08931144c1cff,PHAR-A-376/,ACUTE DUAL LUMEN CATHETER KIT (STRAIGHT EXTENSIONS),,DISPOSABLE,,,,,,,,,,
428,66682bdcd2a08931144c1cff,PHAR-A-377/,AEROTROP-F R/C,TIOTROPIUM,ROTOCAP,,MACLEODS,,,,,,,,
429,66682bdcd2a08931144c1cff,PHAR-A-378/,ALKASOL-200ML,,SYRUP,,,,,,,,,,
430,66682bdcd2a08931144c1cff,PHAR-A-379/,ARM SLING- (L),,MISCELLANEOUS,,DYNA,,,,,,,,
431,66682bdcd2a08931144c1cff,PHAR-A-380/,ATRAPURE-2.5ML AMP,ATRACURIUM BESYLATE,INJECTION,,SAMARTH PHARMA,,,,,,,,
432,66682bdcd2a08931144c1cff,PHAR-A-381/,PREDNISOLONE ACETATE-EYE DROP,PREDNISOLONE,DROPS,,,,,,,,,,
433,66682bdcd2a08931144c1cff,PHAR-A-382/,ALPHADOPA-500MG TABLET,METHYLDOPA,TABLET,,WOCKHARD,,,,,,,,
434,66682bdcd2a08931144c1cff,PHAR-A-383/,ALDOVA - TABLET,,TABLET,,,,,,,,,,
435,66682bdcd2a08931144c1cff,PHAR-A-384/,ACITROM-3MG TABLET,,TABLET,,ABBOT PHARMA,,,,,,,,
436,66682bdcd2a08931144c1cff,PHAR-A-385/,ASOMEX - 2.5 MG TAB,AMLODIPINE,TABLET,,EMCURE,,,,,,,,
437,66682bdcd2a08931144c1cff,PHAR-A-386/,ANKELET - LARGE,,MISCELLANEOUS,,,,,,,,,,
438,66682bdcd2a08931144c1cff,PHAR-A-387/,ADALCEF - 1500MG VAIL,CEFUROXIME AXETIL,INJECTION,,ADALBERT HEALTHCARE,,,,,,,,
439,66682bdcd2a08931144c1cff,PHAR-A-388/,ADALCEF - 250MG TABLET,CEFUROXIME AXETIL,TABLET,,ADALBERT HEALTHCARE,,,,,,,,
440,66682bdcd2a08931144c1cff,PHAR-A-389/,APM - SP TABLET,,TABLET,,,,,,,,,,
441,66682bdcd2a08931144c1cff,PHAR-A-390/9018,ABDOMINAL BELT - XL,,MISCELLANEOUS,,DYNA,,,,,,,,
442,66682bdcd2a08931144c1cff,PHAR-A-391/3004,a ALPHA-REOSTIN CAPSULE,MULTIVITAMIN & MULTIMINERAL,CAPSULE,,,,,,,,,,
443,66682bdcd2a08931144c1cff,PHAR-A-392/3004,AXAGYL IV - 100ML,METRONIDAZOLE,I.V.FLUID,,AXIA,,,,,,,,
444,66682bdcd2a08931144c1cff,PHAR-A-393/30004,AZTOR - ASP 75MG CAPSULE,,CAPSULE,,SUN PHARMA,,,,,,,,
445,66682bdcd2a08931144c1cff,PHAR-A-394/3004,AZMARDA - 50MG TABLET,SACUBITRIL/VALSARTAN,TABLET,,CIPLA PHARMA,,,,,,,,
446,66682bdcd2a08931144c1cff,PHAR-A-395/3004,ABEL - 40MG TABLET,AZILSARTAN MEDOXOMIL,TABLET,,LUPIN PHARMA,,,,,,,,
447,66682bdcd2a08931144c1cff,PHAR-A-396/3004,ARTICAST 12.5 CM,,DISPOSABLE,,B.S.N MEDICAL,,,,,,,,
448,66682bdcd2a08931144c1cff,PHAR-A-397/3004,ARTIFLEX 15CM,,DISPOSABLE,,B.S.N MEDICAL,,,,,,,,
449,66682bdcd2a08931144c1cff,PHAR-A-398/,Angiography Catheter 56f JR 3.5,,DISPOSABLE,,,,,,,,,,
450,66682bdcd2a08931144c1cff,PHAR-A-399/,Angiography Catheter6F JL 3.5,,DISPOSABLE,,,,,,,,,,
451,66682bdcd2a08931144c1cff,PHAR-A-401/,Angiography Drape 120X300,,DISPOSABLE,,,,,,,,,,
452,66682bdcd2a08931144c1cff,PHAR-A-402/,Angiography Drape Radial-501,,DISPOSABLE,,,,,,,,,,
453,66682bdcd2a08931144c1cff,PHAR-A-403/3004,ABEL - 80MG TABLET,AZILSARTAN MEDOXOMIL,TABLET,,LUPIN PHARMA,,,,,,,,
454,66682bdcd2a08931144c1cff,PHAR-A-404/3304,ANTIWASH 100 ML,,EXT.PREPRATION,,MANKIIND,,,,,,,,
455,66682bdcd2a08931144c1cff,PHAR-A-405/3004,ARGIPREG SACHET,,SACHET,,MANKIIND,,,,,,,,
456,66682bdcd2a08931144c1cff,PHAR-A-406/3004,AVAS - 80 MG TABLET,ATORVASTATIN,TABLET,,MICRO LAB,,,,,,,,
457,66682bdcd2a08931144c1cff,PHAR-A-407/3004,ANGIWELL 2.6 TABLET,NITROGLYCERIN,TABLET,,,,,,,,,,
458,66682bdcd2a08931144c1cff,PHAR-A-408/9018,AERO - COMFORT (A),,DISPOSABLE,,ROM SONS,,,,,,,,
459,66682bdcd2a08931144c1cff,PHAR-A-409/3004,ALKEL - 200ML SYP,,SYRUP,,ALKEM LABORATORIES,,,,,,,,
460,66682bdcd2a08931144c1cff,PHAR-A-410/,AERO-COMFORT(CHILD),,DISPOSABLE,,ROM SONS,,,,,,,,
